pair_id,group_id,language,toxic_input,detox_reference,split,seed,model_id,checkpoint_path,decoding,generated_raw,generated,is_empty,has_sentinel,is_copy_of_input,is_copy_of_input_loose,matches_train_output,matches_frequent_train_output,matches_train_output_fuzzy,gen_char_len
uk-0086,uk-g0176,uk,"Ну блять, давайте вже про імпотенцію та рак, так нецікаво.","Ну, давайте вже про імпотенцію та рак, так нецікаво.",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Ну, давайте вже про імпотенцію та рак, так нецікаво.","Ну, давайте вже про імпотенцію та рак, так нецікаво.",False,False,False,False,False,False,False,52
uk-0087,uk-g0310,uk,"Я: Рєбзь, може суші візьмем?","Я: Рєбзь, може суші візьмем?",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Я: Рєбзь, може суші візьмем?","Я: Рєбзь, може суші візьмем?",False,False,True,True,False,False,False,28
uk-0091,uk-g0107,uk,Де вона зараз – хуй знає,Де вона зараз – ніхто не знає,test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Де вона зараз – погано знає,Де вона зараз – погано знає,False,False,False,False,False,False,False,27
uk-0099,uk-g0227,uk,"Сміх сміхом, а пизда горіхои","Сміх сміхом, а попа горіхом",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Сміх сміхом, а пизда горіхои","Сміх сміхом, а пизда горіхои",False,False,True,True,False,False,False,28
uk-0102,uk-g0266,uk,Хахахах зато ви всі такі ахуєнно правильні що Господь Бог сикається від вас,Хахахах зато ви всі такі правильні що Господь Бог цурається  вас,test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Хахахах зато ви всі такі погані що Господь Бог сикається від вас,Хахахах зато ви всі такі погані що Господь Бог сикається від вас,False,False,False,False,False,False,False,64
uk-0126,uk-g0160,uk,"На запах яблучних млинчиків прибіг сусід: ""бля, тебе нарешті хтось візьме заміж і забере звідси к чортовій матері?""","На запах яблучних млинчиків прибіг сусід: "", тебе нарешті хтось візьме заміж і забере звідси?""",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"На запах яблучних млинчиків прибіг сусід: ""бля, тебе нарешті хтось візьме заміж і забере звідси к чортовій матері?""","На запах яблучних млинчиків прибіг сусід: ""бля, тебе нарешті хтось візьме заміж і забере звідси к чортовій матері?""",False,False,True,True,False,False,False,115
uk-0135,uk-g0121,uk,"Заношений дірявий светр, списані блокноти, люди, котрим на тебе похуй.","Заношений дірявий светр, списані блокноті, люди, котрим на тебе всеодно",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Заношений дірявий светр, списані блокноти, люди, котрим на тебе похуй.","Заношений дірявий светр, списані блокноти, люди, котрим на тебе похуй.",False,False,True,True,False,False,False,70
uk-0138,uk-g0124,uk,"Здатність говорити - це просто найнепотрібніша хуйня, дана мені.","Здатність говорити - це просто найнепотрібніша рiч, дана мені.",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Здатність говорити - це просто найнепотрібна людина, дана мені.","Здатність говорити - це просто найнепотрібна людина, дана мені.",False,False,False,False,False,False,False,63
uk-0188,uk-g0239,uk,"Та нахєр блядь то всьо, всі сука сцять бути відповідальним і накатати ту заяву до ректора.","Та навищо то всьо, всі боятся бути відповідальним і накатати ту заяву до ректора.",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Та нахєр то всьо, всі сука сцять бути відповідальним і накатати ту заяву до ректора.","Та нахєр то всьо, всі сука сцять бути відповідальним і накатати ту заяву до ректора.",False,False,False,False,False,False,False,84
uk-0193,uk-g0292,uk,Що блять за расистський твіттер сьогодні,Що  за расистський твіттер сьогодн,test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Що за твіттер сьогодні,Що за твіттер сьогодні,False,False,False,False,False,False,False,22
uk-0200,uk-g0100,uk,"Відчуття, ніби все тіло ногами пиздили.","Відчуття, ніби все тіло ногами били",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Відчуття, ніби все тіло ногами пиздили.","Відчуття, ніби все тіло ногами пиздили.",False,False,True,True,False,False,False,39
uk-0204,uk-g0089,uk,"Ви, блять, за пару годин і не згадаєте кому це писали, нащо цей цирк?","Ви за пару годин і не згадаєте кому це писали, нащо цей цирк?",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Ви, за пару годин і не згадаєте кому це писали, нащо цей цирк?","Ви, за пару годин і не згадаєте кому це писали, нащо цей цирк?",False,False,False,False,False,False,False,62
uk-0239,uk-g0326,uk,"бля, не писать йому тоді, чи шо","не писать йому тоді, чи шо",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"бля не писать йому тоді, чи шо","бля не писать йому тоді, чи шо",False,False,False,False,False,False,False,30
uk-0259,uk-g0267,uk,"Хеппі бьоздей, щось ніхуя не хеппі.","Хеппі бьоздей, щось зовсім не хеппі.",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Хеппі бьоздей, щось ніхуя не хеппі.","Хеппі бьоздей, щось ніхуя не хеппі.",False,False,True,True,False,False,False,35
uk-0267,uk-g0251,uk,Тинка ходи на Jazz fest і вино післяЖінку свою веди блять.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.,test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Тинка ходи на Jazz fest і вино післяЖінку свою веди.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.,False,False,False,False,False,False,False,52
uk-0296,uk-g0078,uk,"Боже блять, нарешті хтось про CCR сказав.","Боже, нарешті хтось про ССR сказав",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,Нарешт хтось про CCR сказав.,Нарешт хтось про CCR сказав.,False,False,False,False,False,False,False,28
uk-0315,uk-g0392,uk,"це коли карент муд від ""мудак""","це коли карент муд від ""поганий""",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Це коли карент муд від ""мудак""","Це коли карент муд від ""мудак""",False,False,False,True,False,False,False,30
uk-0331,uk-g0297,uk,"Я а*уєнна, як казала Камі))","Я приголомшлива, як казала Камі))",test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Я а*уєнна, як казала Камі))","Я а*уєнна, як казала Камі))",False,False,True,True,False,False,False,27
uk-0347,uk-g0190,uk,"Нікому, блять, навіть пожалітися не можна!",Нікому навіть пожалітися не можна!,test,42,google/mt5-base,models/mt5_detox_baseline/seed42,beam4,"Нікому, навіть пожалітися не можна!","Нікому, навіть пожалітися не можна!",False,False,False,False,False,False,False,35
